origin,destination,airlines,distance_miles
SMF,OGG,HA,2402
SMF,ORD,AA,1777
SMF,ORD,UA,1777
SMF,PDX,AS,479
SMF,PHX,AA,646
SMF,PVR,AS,1579
SMF,SAN,AS,480
SMF,SEA,AS,606
SMF,SEA,DL,606
SMF,SFO,UA,86
SMF,SJD,AS,1281
SMF,SLC,DL,530
SMF,TUS,AS,752
SMF,YVR,AC,730
SMF,YYZ,AC,2185
SMI,ATH,A3,163
SMI,BRU,SN,1426
SMI,DUS,DE,1359
SMI,DUS,EW,1359
SMI,FRA,DE,1244
SMI,MUC,4Y,1058
SMI,VIE,OS,888
SMI,ZRH,WK,1148
SNA,ATL,DL,1915
SNA,BOI,AS,689
SNA,BOI,G4,689
SNA,CLT,AA,2095
SNA,CMH,MX,1970
SNA,COS,G4,814
SNA,DEN,F9,845
SNA,DEN,UA,845
SNA,DFW,AA,1202
SNA,DSM,G4,1426
SNA,DTW,DL,1956
SNA,EUG,G4,777
SNA,EWR,UA,2428
SNA,GEG,G4,963
SNA,GJT,MX,641
SNA,IAH,UA,1344
SNA,IDA,G4,748
SNA,JFK,AA,2449
SNA,LAS,DL,226
SNA,LAS,F9,226
SNA,LAS,NK,226
SNA,MCO,MX,2183
SNA,MFR,G4,660
SNA,MSO,G4,936
SNA,MSP,DL,1520
SNA,OAK,NK,371
SNA,ORD,AA,1722
SNA,ORD,UA,1722
SNA,PAE,AS,1010
SNA,PDX,AS,860
SNA,PHX,AA,338
SNA,PHX,F9,338
SNA,SEA,AS,979
SNA,SEA,DL,979
SNA,SFO,AS,372
SNA,SFO,F9,372
SNA,SFO,UA,372
SNA,SLC,DL,588
SNA,STS,AS,433
SNA,TPA,MX,2123
SNA,TUS,AS,416
SNA,YVR,AC,1106
SNU,MIA,AA,229
SNU,PTY,CM,928
SNU,YYZ,AC,1464
SOF,ATH,A3,330
SOF,DOH,QR,1999
SOF,FCO,AZ,573
SOF,FRA,LH,868
SOF,IST,TK,291
SOF,LHR,BA,1268
SOF,MUC,LH,684
SOF,OTP,RO,187
SOF,VIE,OS,500
SOF,WAW,LO,664
SPN,GUM,UA,129
SPN,NRT,UA,1464
SRQ,ABE,G4,1002
SRQ,ALB,G4,1169
SRQ,ATL,DL,445
SRQ,ATW,G4,1211
SRQ,AUS,G4,935
SRQ,AVL,G4,556
SRQ,BDL,MX,1149
SRQ,BNA,G4,650
SRQ,BOS,B6,1221
SRQ,BOS,DL,1221
SRQ,BOS,G4,1221
SRQ,CAK,G4,936
SRQ,CAK,MX,936
SRQ,CID,G4,1127
SRQ,CLE,F9,969
SRQ,CLT,AA,549
SRQ,CVG,F9,814
SRQ,CVG,G4,814
SRQ,DCA,AA,853
SRQ,DEN,UA,1530
SRQ,DFW,AA,944
SRQ,DSM,G4,1162
SRQ,DTW,DL,1025
SRQ,EWR,UA,1035
SRQ,FNT,G4,1078
SRQ,FWA,G4,951
SRQ,GRR,G4,1083
SRQ,GSP,G4,519
SRQ,HPN,MX,1070
SRQ,IAD,G4,850
SRQ,IAH,UA,795
SRQ,IND,G4,878
SRQ,JFK,B6,1043
SRQ,LEX,G4,745
SRQ,LGA,AA,1048
SRQ,LGA,DL,1048
SRQ,MDT,G4,944
SRQ,MLI,G4,1070
SRQ,MSP,DL,1344
SRQ,MSP,G4,1344
SRQ,OMA,G4,1223
SRQ,ORD,AA,1052
SRQ,ORD,F9,1052
SRQ,ORD,UA,1052
SRQ,PHL,AA,958
SRQ,PHL,F9,958
SRQ,PIA,G4,1003
SRQ,PIT,G4,915
SRQ,PVD,MX,1173
SRQ,PWM,MX,1314
SRQ,RDU,MX,626
SRQ,RFD,G4,1087
SRQ,RIC,MX,762
SRQ,ROA,G4,702
SRQ,SBN,G4,1012
SRQ,SDF,G4,767
SRQ,SYR,G4,1144
SRQ,TYS,G4,588
SRQ,YYZ,AC,1137
SSA,BSB,LA,673
SSA,CDG,AF,4951
SSA,FOR,LA,631
SSA,GIG,LA,756
SSA,GRU,LA,902
SSA,LIS,TP,4038
SSG,ADD,ET,2097
SSG,CMN,AT,2300
SSG,DLA,AF,72
SSG,DLA,ET,72
SSG,LOS,LH,419
SSH,AMM,RJ,276
SSH,ATH,A3,916
SSH,CAI,MS,234
SSH,DME,MS,1903
SSH,HRG,MS,66
SSH,IST,TK,973
SSH,JED,SV,528
SSH,LGW,BA,2402
SSH,MED,MS,405
SSH,RUH,SV,789
SSH,ZRH,WK,1934
STI,BOS,B6,1586
STI,EWR,B6,1486
STI,EWR,UA,1486
STI,FLL,NK,763
STI,JFK,B6,1479
STI,JFK,DL,1479
STI,MCO,B6,919
STI,MIA,AA,759
STI,PTY,CM,924
STI,SJU,B6,308
STI,SJU,F9,308
STL,ATL,DL,484
STL,ATL,F9,484
STL,BOS,AA,1044
STL,CLT,AA,574
STL,CUN,AA,1241
STL,CUN,F9,1241
STL,DCA,AA,717
STL,DEN,F9,768
STL,DEN,UA,768
STL,DFW,AA,550
STL,DFW,F9,550
STL,DTW,DL,439
STL,DTW,NK,439
STL,EWR,UA,870
STL,FLL,NK,1058
STL,FRA,LH,4581
STL,IAD,UA,694
STL,IAH,UA,668
STL,LAS,F9,1368
STL,LAX,AA,1589
STL,LGA,AA,886
STL,LGA,DL,886
STL,MCO,F9,882
STL,MIA,AA,1070
STL,MSP,DL,448
STL,ORD,AA,258
STL,ORD,UA,258
STL,PHL,AA,812
STL,PHX,AA,1259
STL,PUJ,F9,1919
STL,SEA,AS,1705
STL,SFO,UA,1731
STL,SLC,DL,1153
STL,YUL,AC,968
STL,YYZ,AC,653
STN,AMM,RJ,2272
STN,AMS,BA,194
STN,CMN,AT,1338
STN,DXB,EK,3392
STN,FLR,BA,753
STN,GVA,BA,472
STN,MUC,LH,566
STN,NCE,BA,654
STR,ACE,EW,1822
STR,AGP,EW,1080
STR,ALC,EW,869
STR,AMS,KL,318
STR,ARN,EW,834
STR,ATH,A3,1045
STR,ATH,EW,1045
STR,BCN,EW,618
STR,BDS,EW,700
STR,BER,EW,316
STR,BIO,EW,690
STR,BRE,EW,302
STR,BUD,EW,471
STR,CDG,AF,304
STR,CHQ,EW,1184
STR,CPH,SK,500
STR,CTA,EW,829
STR,DUB,EW,746
STR,DWC,EW,2965
STR,DXB,DE,2955
STR,EBL,EW,1945
STR,EDI,EW,729
STR,FAO,EW,1182
STR,FCO,EW,498
STR,FNC,DE,1739
STR,FNC,EW,1739
STR,FRA,LH,98
STR,FUE,DE,1859
STR,FUE,EW,1859
STR,HAM,EW,343
STR,HER,DE,1229
STR,HER,EW,1229
STR,HRG,DE,1983
STR,HRG,EW,1983
STR,IST,TK,1078
STR,JED,EW,2487
STR,JMK,EW,1121
STR,JTR,EW,1181
STR,KGS,DE,1218
STR,KGS,EW,1218
STR,KRK,EW,484
STR,KVA,EW,924
STR,LCA,EW,1567
STR,LHR,BA,470
STR,LHR,EW,470
STR,LIS,EW,1139
STR,LPA,DE,1942
STR,LPA,EW,1942
STR,MAN,EW,594
STR,MLA,EW,926
STR,MUC,LH,120
STR,MXP,EW,213
STR,NAP,EW,593
STR,NCE,EW,360
STR,OPO,EW,1011
STR,OSL,SK,798
STR,OTP,EW,848
STR,PMI,DE,708
STR,PMI,EW,708
STR,PMO,EW,752
STR,PRN,EW,709
STR,RHO,DE,1275
STR,RHO,EW,1275
STR,RMF,EW,2103
STR,RMO,EW,920
STR,RVN,EW,1369
STR,SJJ,EW,549
STR,SKG,A3,879
STR,SKG,EW,879
STR,TBS,EW,1788
STR,TFS,DE,1978
STR,TFS,EW,1978
STR,TIA,EW,717
STR,TOS,EW,1486
STR,TUN,EW,820
STR,VAR,EW,967
STR,VCE,EW,265
STR,VIE,EW,339
STR,VIE,OS,339
STR,VLC,EW,796
STR,WAW,LO,569
STR,ZAG,EW,380
STS,BUR,AS,387
STS,DFW,AA,1492
STS,LAS,AS,453
STS,LAX,AS,400
STS,PDX,AS,489
STS,PHX,AA,698
STS,SAN,AS,509
STS,SEA,AS,618
STS,SNA,AS,433
STT,ATL,DL,1600
STT,CLT,AA,1522
STT,DFW,AA,2224
STT,EWR,UA,1638
STT,FLL,NK,1107
STT,IAD,UA,1609
STT,IAH,UA,2068
STT,JFK,AA,1627
STT,JFK,DL,1627
STT,MCO,NK,1247
STT,MIA,AA,1107
STT,ORD,AA,2118
STT,ORD,UA,2118
STT,PHL,AA,1609
STT,SJU,B6,68
STT,SJU,F9,68
SUB,CAN,CZ,2126
SUB,CGK,GA,429
SUB,DPS,GA,188
SUB,HKG,CX,2053
SUB,HLP,GA,412
SUB,KNO,SV,1225
SUB,KUL,MH,1036
SUB,SIN,GA,855
SUB,SIN,SQ,855
SUN,DEN,UA,556
SUN,LAX,DL,696
SUN,LAX,UA,696
SUN,ORD,UA,1337
SUN,SEA,AS,474
SUN,SEA,DL,474
SUN,SFO,UA,587
SUN,SLC,DL,222
SUX,DEN,UA,466
SUX,ORD,UA,435
SVD,BGI,VS,112
SVD,CLT,AA,1961
SVD,JFK,AA,2047
SVD,JFK,B6,2047
SVD,MIA,AA,1519
SVD,YYZ,AC,2377
SVG,ALC,SK,1449
SVG,AMS,KL,455
SVG,BGO,SK,99
SVG,CPH,SK,345
SVG,FRA,LH,622
SVG,MXP,SK,924
SVG,NCE,SK,1053
SVG,OSL,SK,212
SVO,AUH,EY,2346
SVO,CAN,CZ,4352
SVO,CMN,AT,2637
SVO,DOH,QR,2238
SVO,HAN,VN,4182
SVO,PEK,CA,3601
SVO,PKX,CZ,3623
SVO,PKX,MU,3623
SVO,PVG,MU,4257
SVO,SZX,CZ,4412
SVO,XIY,MU,3589
SVQ,ARN,SK,1862
SVQ,ATH,A3,1625
SVQ,CDG,AF,906
SVQ,CMN,AT,296
SVQ,CPH,SK,1525
SVQ,DUS,EW,1141
SVQ,FRA,LH,1128
SVQ,LGW,BA,989
SVQ,LIS,TP,200
SVQ,MAD,IB,246
SVQ,MUC,LH,1166
SVQ,VIE,OS,1350
SVQ,VLC,IB,326
SVQ,ZRH,WK,1009
SWO,DFW,AA,225
SXB,ATH,A3,1096
SXB,BRU,A3,215
SXB,BRU,RO,215
SXB,CMN,AT,1310
SXB,FRA,LH,112
SXB,FRA,LO,112
SXB,MAD,IB,782
SXB,OTP,RO,917
SXB,WAW,LO,638
SXM,ATL,DL,1702
SXM,BOS,B6,1743
SXM,CDG,AF,4188
SXM,CLT,AA,1613
SXM,EWR,UA,1697
SXM,FLL,NK,1223
SXM,GEO,KL,862
SXM,IAD,UA,1682
SXM,JFK,AA,1685
SXM,JFK,B6,1685
SXM,JFK,DL,1685
SXM,MCO,F9,1358
SXM,MIA,AA,1223
SXM,MSP,DL,2539
SXM,ORD,UA,2205
SXM,PHL,AA,1673
SXM,POS,KL,528
SXM,PTY,CM,1255
SXM,SJU,F9,192
SXM,YUL,AC,1991
SXM,YYZ,AC,2016
SXR,BOM,AI,1036
SXR,DEL,AI,399
SXR,IXL,AI,159
SYD,ADL,QF,723
SYD,ADL,VA,723
SYD,AKL,LA,1342
SYD,AKL,MU,1342
SYD,AKL,NZ,1342
SYD,AKL,QF,1342
SYD,AUH,EY,7495
SYD,BKK,QF,4669
SYD,BKK,TG,4669
SYD,BLR,QF,5813
SYD,BNE,QF,468
SYD,BNE,VA,468
SYD,CAN,CZ,4678
SYD,CGK,GA,3429
SYD,CGK,QF,3429
SYD,CHC,EK,1321
SYD,CHC,NZ,1321
SYD,CHC,QF,1321
SYD,CMB,UL,5445
SYD,CNS,QF,1226
SYD,CNS,VA,1226
SYD,CTS,QF,5335
SYD,DEL,AI,6484
SYD,DFW,QF,8580
SYD,DOH,QR,7690
SYD,DOH,VA,7690
SYD,DPS,GA,2872
SYD,DPS,QF,2872
SYD,DPS,VA,2872
SYD,DRW,QF,1960
SYD,DXB,EK,7484
SYD,HAN,VJ,4840
SYD,HAN,VN,4840
SYD,HBA,QF,645
SYD,HBA,VA,645
SYD,HGH,MU,4867
SYD,HKG,CX,4594
SYD,HKG,QF,4594
SYD,HND,JL,4858
SYD,HND,NH,4858
SYD,HND,QF,4858
SYD,HNL,HA,5077
SYD,HNL,QF,5077
SYD,IAH,UA,8597
SYD,ICN,KE,5184
SYD,ICN,OZ,5184
SYD,ICN,QF,5184
SYD,JNB,QF,6850
SYD,KUL,MH,4092
SYD,KUL,TK,4092
SYD,LAX,AA,7495
SYD,LAX,DL,7495
SYD,LAX,QF,7495
SYD,LAX,UA,7495
SYD,MEL,QF,438
SYD,MEL,VA,438
SYD,MNL,PR,3892
SYD,MNL,QF,3892
SYD,NAN,FJ,1970
SYD,NAN,QF,1970
SYD,NAN,VA,1970
SYD,NKG,MU,5002
SYD,OOL,QF,422
SYD,OOL,VA,422
SYD,PEK,CA,5570
SYD,PER,QF,2036
SYD,PER,VA,2036
SYD,PVG,HO,4887
SYD,PVG,MU,4887
SYD,SCL,LA,7047
SYD,SCL,QF,7047
SYD,SFO,QF,7425
SYD,SFO,UA,7425
SYD,SGN,VJ,4254
SYD,SGN,VN,4254
SYD,SIN,BA,3911
SYD,SIN,QF,3911
SYD,SIN,SQ,3911
SYD,SZX,CZ,4617
SYD,TBU,QF,2229
SYD,TNA,MU,5358
SYD,TPE,CI,4527
SYD,WLG,NZ,1384
SYD,WLG,QF,1384
SYD,XMN,MF,4587
SYD,YVR,AC,7768
SYD,YVR,QF,7768
SYD,ZQN,NZ,1205
SYD,ZQN,QF,1205
SYD,ZQN,VA,1205
SYO,HND,NH,225
SYR,ATL,DL,794
SYR,ATL,F9,794
SYR,BNA,G4,740
SYR,BOS,AA,264
SYR,BOS,B6,264
SYR,CHS,MX,737
SYR,CLT,AA,604
SYR,DCA,AA,298
SYR,DEN,UA,1488
SYR,DFW,AA,1335
SYR,DTW,DL,373
SYR,EWR,UA,195
SYR,FLL,G4,1199
SYR,IAD,UA,296
SYR,JFK,B6,209
SYR,JFK,DL,209
SYR,LAS,MX,2115
SYR,LGA,DL,198
SYR,MCO,B6,1055
SYR,MCO,F9,1055
SYR,MIA,AA,1220
SYR,MSP,DL,858
SYR,MYR,G4,669
SYR,ORD,AA,605
SYR,ORD,UA,605
SYR,ORF,MX,430
SYR,PHL,AA,228
SYR,PIE,G4,1113
SYR,RDU,F9,520
SYR,RDU,MX,520
SYR,RSW,MX,1188
SYR,SFB,G4,1031
SYR,SRQ,G4,1144
SYR,TPA,MX,1106
SZG,BCN,EW,699
SZG,BER,EW,316
SZG,CPH,SK,541
SZG,DUS,EW,369
SZG,FRA,LH,255
SZG,HAM,EW,424
SZG,HEL,AY,989
SZG,HER,EW,1063
SZG,HRG,EW,1812
SZG,IST,TK,894
SZG,KEF,FI,1737
SZG,KGS,EW,1044
SZG,LCA,EW,1386
SZG,LGW,BA,635
SZG,LHR,BA,653
SZG,LPA,EW,2048
SZG,MAD,IB,961
SZG,PMI,EW,765
SZG,RHO,EW,1099
SZG,RMF,EW,1933
SZG,TFS,EW,2089
SZX,BCN,ZH,6229
SZX,BKK,CZ,1056
SZX,BKK,MU,1056
SZX,BKK,ZH,1056
SZX,CGK,CZ,2045
SZX,CGO,CZ,821
SZX,CGO,ZH,821
SZX,CGQ,CZ,1623
SZX,CGQ,ZH,1623
SZX,CJU,ZH,1077
SZX,CKG,CA,660
SZX,CKG,CZ,660
SZX,CKG,MF,660
SZX,CKG,MU,660
SZX,CKG,ZH,660
SZX,CSX,CZ,385
SZX,CTS,ZH,2119
SZX,CTU,CA,819
SZX,CTU,CZ,819
SZX,CTU,MU,819
SZX,CTU,ZH,819
SZX,DLC,CZ,1217
SZX,DLC,ZH,1217
SZX,DOH,ZH,3896
SZX,DPS,CZ,2171
SZX,DXB,CZ,3665
SZX,DXB,EK,3665
SZX,FRA,CA,5666
SZX,HAN,CZ,522
SZX,HAN,ZH,522
SZX,HGH,CA,666
SZX,HGH,CZ,666
SZX,HGH,MF,666
SZX,HGH,MU,666
SZX,HGH,ZH,666
SZX,HND,NH,1796
SZX,HRB,CZ,1735
SZX,HRB,HO,1735
SZX,HRB,MF,1735
SZX,HRB,MU,1735
SZX,HRB,ZH,1735
SZX,ICN,CZ,1271
SZX,ICN,KE,1271
SZX,ICN,OZ,1271
SZX,ICN,ZH,1271
SZX,JNB,CA,6637
SZX,KHH,CI,418
SZX,KIX,CZ,1530
SZX,KIX,ZH,1530
SZX,KMG,CZ,708
SZX,KMG,MU,708
SZX,KMG,ZH,708
SZX,KUL,CZ,1596
SZX,KUL,ZH,1596
SZX,LAX,CA,7236
SZX,LHR,ZH,5962
SZX,MEX,CZ,8780
SZX,MNL,ZH,734
SZX,NGO,ZH,1623
SZX,NKG,CZ,701
SZX,NKG,HO,701
SZX,NKG,MU,701
SZX,NKG,ZH,701
SZX,NRT,CZ,1833
SZX,NRT,ZH,1833
SZX,PEK,CA,1216
SZX,PEK,ZH,1216
SZX,PEN,ZH,1500
SZX,PKX,CZ,1176
SZX,PKX,MF,1176
SZX,PKX,MU,1176
SZX,PNH,ZH,968
SZX,PVG,CA,767
SZX,PVG,CZ,767
SZX,PVG,MU,767
SZX,PVG,ZH,767
SZX,RUH,CZ,4201
SZX,SGN,CZ,943
SZX,SGN,ZH,943
SZX,SHA,CZ,751
SZX,SHA,HO,751
SZX,SHA,MF,751
SZX,SHA,MU,751
SZX,SHA,ZH,751
SZX,SIN,CZ,1612
SZX,SIN,SQ,1612
SZX,SIN,ZH,1612
SZX,SVO,CZ,4412
SZX,SYD,CZ,4617
SZX,TAO,CZ,1020
SZX,TAO,ZH,1020
SZX,TFU,CA,785
SZX,TFU,CZ,785
SZX,TFU,MU,785
SZX,TFU,ZH,785
SZX,TNA,CZ,1003
SZX,TNA,ZH,1003
SZX,TPE,CI,499
SZX,TPE,CZ,499
SZX,TPE,ZH,499
SZX,TSN,CA,1158
SZX,TSN,CZ,1158
SZX,TSN,MF,1158
SZX,TSN,ZH,1158
SZX,XIY,CZ,871
SZX,XIY,MU,871
SZX,XIY,ZH,871
SZX,YNT,ZH,1122
SZX,YNZ,CZ,841
SZY,KRK,LO,240
SZZ,WAW,LO,271
TAE,CJU,KE,206
TAE,CJU,OZ,206
TAE,CXR,VJ,2048
TAE,ICN,KE,164
TAE,PVG,MU,513
TAK,HND,JL,339
TAK,HND,NH,339
TAK,OKA,NH,672
TAK,TPE,CI,992
TAM,DFW,AA,734
TAM,IAH,UA,554
TAM,MEX,AM,212
TAO,CAN,CZ,984
TAO,CAN,MU,984
TAO,CAN,ZH,984
TAO,CGQ,CZ,604
TAO,CGQ,HO,604
TAO,CGQ,MF,604
TAO,CGQ,MU,604
TAO,CKG,MU,903
TAO,CSX,CZ,692
TAO,CSX,HO,692
TAO,CSX,MF,692
TAO,CSX,MU,692
TAO,CTU,CA,1011
TAO,DLC,CZ,196
TAO,DLC,MU,196
TAO,DXB,MU,3846
TAO,FUK,MU,617
TAO,HGH,HO,425
TAO,HGH,MF,425
TAO,HGH,MU,425
TAO,HKG,CX,1039
TAO,HND,NH,1101
TAO,HRB,CZ,715
TAO,HRB,HO,715
TAO,HRB,MF,715
TAO,HRB,MU,715
TAO,ICN,KE,360
TAO,ICN,MU,360
TAO,KIX,MU,863
TAO,KMG,MU,1279
TAO,NKG,MU,327
TAO,NRT,MU,1133
TAO,PEK,CA,319
TAO,PUS,KE,503
TAO,PVG,CZ,374
TAO,PVG,HO,374
TAO,PVG,MU,374
TAO,SHA,MU,364
TAO,SZX,CZ,1020
TAO,SZX,ZH,1020
TAO,TFU,HO,993
TAO,TFU,MU,993
TAO,TPE,MU,783
TAO,XIY,MU,652
TAO,XMN,MF,825
TAO,YNJ,CZ,670
TAO,YNJ,MU,670
TAS,DOH,QR,1498
TAS,ICN,OZ,3010
TAS,IST,TK,2087
TAS,PKX,CZ,2453
TAS,WAW,LO,2360
TBS,ATH,A3,1142
TBS,CDG,AF,2091
TBS,DOH,QR,1195
TBS,DUS,EW,1909
TBS,IST,TK,839
TBS,LHR,BA,2221
TBS,MUC,LH,1670
TBS,SKG,A3,1144
TBS,STR,EW,1788
TBS,VIE,OS,1449
TBS,WAW,LO,1335
TBS,ZRH,WK,1819
TBU,AKL,NZ,1246
TBU,NAN,FJ,540
TBU,SYD,QF,2229
TER,LIS,TP,966
TER,SFO,TP,4907
TER,ZRH,WK,1876
TFS,ARN,SK,2720
TFS,BER,EW,2280
TFS,BRU,SN,1923
TFS,CDG,AF,1769
TFS,CGN,EW,2003
TFS,CMN,AT,648
TFS,CPH,SK,2392
TFS,DUS,DE,2012
TFS,DUS,EW,2012
TFS,EWR,UA,3338
TFS,FRA,4Y,2012
TFS,FRA,DE,2012
TFS,GRZ,EW,2164
TFS,HAJ,EW,2158
TFS,HAM,DE,2221
TFS,HAM,EW,2221
TFS,HEL,AY,2947
TFS,KEF,FI,2498
TFS,LEJ,DE,2199
TFS,LGW,BA,1810
TFS,LHR,BA,1822
TFS,LIS,TP,856
TFS,MAD,IB,1133
TFS,MUC,4Y,2062
TFS,MUC,DE,2062
TFS,OSL,SK,2571
TFS,PRG,EW,2220
TFS,STR,DE,1978
TFS,STR,EW,1978
TFS,SZG,EW,2089
TFS,VIE,OS,2245
TFS,WAW,LO,2544
TFS,ZRH,WK,1903
TFU,ADD,ET,4457
TFU,BKK,CA,1173
TFU,BKK,MU,1173
TFU,BKK,TG,1173
TFU,CAN,CA,725
TFU,CAN,CZ,725
TFU,CAN,MU,725
TFU,CAN,ZH,725
TFU,CDG,CA,5159
TFU,CGK,CA,2522
TFU,CGO,CA,620
TFU,CGO,CZ,620
TFU,CGQ,CA,1496
TFU,CGQ,CZ,1496
TFU,CMB,CA,2255
TFU,CSX,CA,549
TFU,CSX,CZ,549
TFU,CSX,MF,549
TFU,CSX,MU,549
TFU,DLC,CA,1138
TFU,DLC,CZ,1138
TFU,DOH,QR,3220
TFU,FRA,CA,4887
TFU,HGH,CA,953
TFU,HGH,HO,953
TFU,HGH,MF,953
TFU,HGH,MU,953
TFU,HKG,CA,806
TFU,HKG,CX,806
TFU,HKG,ZH,806
TFU,HKT,CA,1585
TFU,HKT,MU,1585
TFU,HRB,CA,1581
TFU,HRB,CZ,1581
TFU,ICN,CA,1351
TFU,ICN,OZ,1351
TFU,KIX,MU,1812
TFU,KMG,CA,372
TFU,KMG,MU,372
TFU,KTM,CA,1166
TFU,KUL,CA,1914
TFU,LHR,CA,5191
TFU,MED,MU,3937
TFU,MNL,CA,1517
TFU,MXP,CA,5009
TFU,NKG,CA,859
TFU,NKG,CZ,859
TFU,NKG,HO,859
TFU,NKG,MU,859
TFU,NKG,ZH,859
TFU,NRT,CA,2103
TFU,PEK,CA,960
TFU,PEK,ZH,960
TFU,PKX,CA,927
TFU,PKX,CZ,927
TFU,PKX,MF,927
TFU,PKX,MU,927
TFU,PVG,CA,1032
TFU,PVG,CZ,1032
TFU,PVG,HO,1032
TFU,PVG,MU,1032
TFU,SGN,VJ,1355
TFU,SHA,CZ,1004
TFU,SHA,HO,1004
TFU,SHA,MU,1004
TFU,SIN,CA,2002
TFU,SIN,SQ,2002
TFU,SZX,CA,785
TFU,SZX,CZ,785
TFU,SZX,MU,785
TFU,SZX,ZH,785
TFU,TAO,HO,993
TFU,TAO,MU,993
TFU,TNA,CA,862
TFU,TNA,MU,862
TFU,TPE,BR,1088
TFU,TPE,CA,1088
TFU,TPE,CI,1088
TFU,TSN,CA,951
TFU,XIY,CZ,380
TFU,XMN,CA,928
TFU,XMN,MF,928
TFU,XMN,MU,928
TFU,YNT,CA,1073
TFU,YNT,MU,1073
TFU,YNT,ZH,1073
TGD,ATH,A3,393
TGD,IST,TK,494
TGD,VIE,OS,418
TGD,WAW,LO,682
TIA,ARN,SK,1263
TIA,ATH,A3,329
TIA,CDG,AF,983
TIA,CGN,EW,886
TIA,CPH,SK,1032
TIA,DUS,EW,918
TIA,FCO,AZ,387
TIA,FRA,LH,801
TIA,HER,A3,513
TIA,LHR,BA,1180
TIA,MAD,IB,1213
TIA,MUC,LH,616
TIA,RHO,A3,567
TIA,STR,EW,717
TIA,VIE,OS,488
TIA,WAW,LO,745
TIA,ZAG,OU,350
TIF,CAI,MS,824
TIF,DOH,QR,749
TIF,IST,TK,1531
TIF,RUH,SV,459
TIR,HYD,AI,259
TIU,WLG,NZ,274
TKK,GUM,UA,634
TKK,PNI,UA,438
TKN,ASJ,JL,65
TKN,ASJ,NH,65
TKN,ITM,JL,616
TKN,KOJ,JL,295
TKN,KOJ,NH,295
TKN,OKE,JL,30
TKN,OKE,NH,30
TKS,CTS,JL,709
TKS,FUK,JL,241
TKS,HND,JL,309
TKS,HND,NH,309
TLL,ARN,SK,242
TLL,CPH,SK,522
TLL,FRA,LH,913
TLL,HEL,AY,63
TLL,IST,TK,1265
TLL,MUC,LH,927
TLL,PRG,EW,767
TLL,WAW,LO,523
TLS,AMS,KL,620
TLS,ATH,A3,1240
TLS,BRU,SN,523
TLS,CDG,AF,376
TLS,CMN,AT,857
TLS,FRA,LH,558
TLS,IST,TK,1398
TLS,LHR,BA,549
TLS,LIS,TP,640
TLS,LYS,AF,233
TLS,MAD,IB,333
TLS,MUC,LH,596
TLS,ORY,AF,355
TLS,YUL,AC,3559
TMS,ACC,TP,596
TMS,LIS,TP,2837
TNA,CAN,CZ,959
TNA,CAN,MU,959
TNA,CAN,ZH,959
TNA,CGQ,MF,664
TNA,CGQ,MU,664
TNA,CKG,MU,784
TNA,CSX,CA,642
TNA,CSX,CZ,642
TNA,CSX,MF,642
TNA,CSX,MU,642
TNA,DLC,CA,277
TNA,DLC,MF,277
TNA,DLC,MU,277
TNA,HRB,CZ,765
TNA,HRB,MF,765
TNA,HRB,MU,765
TNA,KMG,MU,1170
TNA,PVG,MU,474
TNA,SHA,MU,457
TNA,SYD,MU,5358
TNA,SZX,CZ,1003
TNA,SZX,ZH,1003
TNA,TFU,CA,862
TNA,TFU,MU,862
TNA,XIY,MU,503
TNA,XMN,MF,852
TNE,ITM,JL,388
TNE,KOJ,JL,84
TNE,KOJ,NH,84
TOS,ARN,SK,694
TOS,BER,EW,1209
TOS,CDG,AF,1528
TOS,CPH,SK,991
TOS,DUS,EW,1331
TOS,FRA,LH,1400
TOS,HAM,EW,1144
TOS,HEL,AY,669
TOS,LHR,BA,1405
TOS,MUC,LH,1493
TOS,OSL,SK,693
TOS,RVN,AY,279
TOS,STR,EW,1486
TOS,VIE,OS,1493
TOS,ZRH,WK,1575
TOY,CTS,NH,486
TOY,DLC,CZ,868
TOY,HND,NH,163
TPA,AMS,DL,4604
TPA,ATL,DL,407
TPA,ATL,F9,407
TPA,ATL,NK,407
TPA,AUS,DL,926
TPA,AVP,MX,1000
TPA,BDL,B6,1112
TPA,BDL,MX,1112
TPA,BGR,MX,1386
TPA,BNA,AA,613
TPA,BNA,NK,613
TPA,BOG,AV,1700
TPA,BOS,B6,1186
TPA,BOS,DL,1186
TPA,BOS,F9,1186
TPA,BOS,NK,1186
TPA,BTV,F9,1252
TPA,BTV,MX,1252
TPA,BUF,F9,1056
TPA,BWI,F9,844
TPA,BWI,NK,844
TPA,CAK,MX,896
TPA,CHS,MX,371
TPA,CLE,F9,929
TPA,CLE,UA,929
TPA,CLT,AA,509
TPA,CLT,F9,509
TPA,CLT,NK,509
TPA,CMH,NK,831
TPA,CUN,B6,552
TPA,CUN,F9,552
TPA,CVG,DL,775
TPA,CVG,F9,775
TPA,DCA,AA,815
TPA,DEN,F9,1505
TPA,DEN,UA,1505
TPA,DFW,AA,928
TPA,DFW,F9,928
TPA,DFW,NK,928
TPA,DTW,DL,985
TPA,DTW,F9,985
TPA,DTW,NK,985
TPA,EWR,B6,999
TPA,EWR,UA,999
TPA,EYW,MX,241
TPA,FLL,NK,197
TPA,FRA,4Y,4808
TPA,GPT,MX,429
TPA,GRR,F9,1043
TPA,GSP,MX,479
